shopify_id,handle,title,vendor,current_type,suggested_type,confidence,validation_status,reasoning,alternative_types,cat_title,cat_slug,current_canonical_url,proposed_canonical_url,redirect_required,redirect_from,redirect_to,tags,collections,model_used,vision_escalated,suggested_brand_handles
gid://shopify/Product/10032708452644,ivory-coat-raw-inspired-wet-cat-adult-gut-digestion-85gm-box-of-12,Ivory Coat Raw Inspired Wet Cat Adult Gut & Digestion 85gm Box Of 12,Ascot Saddlery,Cat Food & Treats,Cat Food & Treats,100,auto,"The product is clearly a cat food item, as indicated by the title 'Ivory Coat Raw Inspired Wet Cat Adult Gut & Digestion 85gm Box Of 12' and the canonical collection hint 'pet/cat/food'. The description further supports this by detailing the formulation and benefits of the cat food.",Cat Potions & Lotions; Cat Accessories,Pet > Cat Potions & Lotions > Cat Food & Treats,/pet/cat/food,/pet/cat/food/ivory-coat-raw-inspired-wet-cat-adult-gut-digestion-85gm-box-of-12,/pet/cat/food/ivory-coat-raw-inspired-wet-cat-adult-gut-digestion-85gm-box-of-12,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10033555702052,hairy-pony-plaiting-thread-flat-waxed-rainbow,Hairy Pony Plaiting Thread Flat Waxed Rainbow,Ascot Saddlery,STABLE: Grooming,Plaiting,90,auto,"The product is specifically designed for plaiting horses' manes, as indicated by the title and description. It is a plaiting thread, which is a tool used in grooming to create braids or plaits in a horse's mane.",grooming; Horse Grooming,"Horse > Coat, Hoof & Grooming > Plaiting",/horse/grooming/plaiting,/horse/grooming/hairy-pony-plaiting-thread-flat-waxed-rainbow,/horse/grooming/plaiting/hairy-pony-plaiting-thread-flat-waxed-rainbow,yes,/horse/grooming/hairy-pony-plaiting-thread-flat-waxed-rainbow,/horse/grooming/plaiting/hairy-pony-plaiting-thread-flat-waxed-rainbow,,ascot-saddlery; globo_basis_collection,gpt-4o,no,hairy-pony
gid://shopify/Product/10033668522276,hairy-pony-shampoo-natural-kakadu-plum-500ml,Hairy Pony Shampoo Natural Kakadu Plum 500ml,Ascot Saddlery,STABLE: Show Preparation,Shampoo,90,auto,"The product is a shampoo specifically designed for horses, as indicated by the title and description. It is enriched with Kakadu Plum and is meant for grooming purposes, aligning with the 'Shampoo' category.",Grooming Products; Coat Care; Horse Grooming,"Horse > Coat, Hoof & Grooming > Shampoo",/horse/grooming/shampoo,/horse/grooming/show-prep/hairy-pony-shampoo-natural-kakadu-plum-500ml,/horse/grooming/shampoo/hairy-pony-shampoo-natural-kakadu-plum-500ml,yes,/horse/grooming/show-prep/hairy-pony-shampoo-natural-kakadu-plum-500ml,/horse/grooming/shampoo/hairy-pony-shampoo-natural-kakadu-plum-500ml,,ascot-saddlery; globo_basis_collection,gpt-4o,no,hairy-pony
gid://shopify/Product/10036802912548,cavallo-cavalnoela-competition-shirt,Cavallo CAVALNOELA Competition Shirt,Little Equine Co,Ladies Shirt,Ladies Shirt,90,auto,"The product is a competition shirt specifically for women, as indicated by the title 'Cavallo CAVALNOELA Competition Shirt' and the canonical collection hint 'clothing/womens/tops'. The current type is already 'Ladies Shirt', which aligns with the product description and intended use.",shirt; Show Shirt,Clothing > Ladies Clothing > Ladies Top,/clothing/womens/tops,/clothing/womens/tops/cavallo-cavalnoela-competition-shirt,/clothing/womens/tops/cavallo-cavalnoela-competition-shirt,no,,,,little-equine-co; globo_basis_collection,gpt-4o,no,cavallo
gid://shopify/Product/10039046537508,bonnett-tommy-hilfiger-cambridge-desert-sky,Bonnett Tommy Hilfiger Cambridge Desert Sky,Ascot Saddlery,HORSE: Flyveils & Bonnets,fly bonnet,90,auto,"The product is described as a 'Cambridge Fly Hood' and 'ear bonnet', which aligns with the 'Fly Bonnet' type. The canonical collection hint 'horse/bonnets' and the description emphasize its use as a fly hood for horses, confirming its classification.",Ear Bonnet; Ear Bonnets; Fly mask,Horse > Ear Net,/horse/bonnets,/horse/bonnets/bonnett-tommy-hilfiger-cambridge-desert-sky,/horse/bonnets/bonnett-tommy-hilfiger-cambridge-desert-sky,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039046668580,saddlecloth-dressage-tommy-hilfiger-oxford-desert-sky-full,Saddlecloth Dressage Tommy Hilfiger Oxford Desert Sky Full,Ascot Saddlery,HORSE: Saddlecloths,Dressage Pads,90,auto,"The product is described as a 'Dressage Saddle Pad' specifically designed for dressage riders, which aligns with the 'Dressage Pads' type. The mention of 'saddle pad' and 'dressage' in the title and description supports this classification.",Saddle Pads & Blankets; Saddlepad,Horse > Saddle Cloth > Dressage Pads,/horse/pads/dressage,/horse/pads/saddlecloth-dressage-tommy-hilfiger-oxford-desert-sky-full,/horse/pads/dressage/saddlecloth-dressage-tommy-hilfiger-oxford-desert-sky-full,yes,/horse/pads/saddlecloth-dressage-tommy-hilfiger-oxford-desert-sky-full,/horse/pads/dressage/saddlecloth-dressage-tommy-hilfiger-oxford-desert-sky-full,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039046832420,saddlecloth-jumping-tommy-hilfiger-oxford-desert-sky-full,Saddlecloth Jumping Tommy Hilfiger Oxford Desert Sky Full,Ascot Saddlery,HORSE: Saddlecloths,Saddle Cloth,90,auto,"The product is described as a 'Saddlecloth Jumping' and 'Oxford Jumping Saddle Pad', indicating it is a type of saddle cloth specifically designed for jumping. The canonical collection hint 'horse/pads' and the description further support this classification.",Saddle Pads & Blankets; Jump Pad; HORSE: Saddlecloths,Horse > Saddle Cloth,/horse/pads,/horse/pads/saddlecloth-jumping-tommy-hilfiger-oxford-desert-sky-full,/horse/pads/saddlecloth-jumping-tommy-hilfiger-oxford-desert-sky-full,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039046963492,saddlecloth-jumping-tommy-hilfiger-cambridge-desert-sky-full,Saddlecloth Jumping Tommy Hilfiger Cambridge Desert Sky Full,Ascot Saddlery,HORSE: Saddlecloths,Saddle Cloth,90,auto,"The product is described as a 'Jumping Saddle Pad' and 'Saddlecloth' in both the title and description, indicating it is a type of saddle cloth specifically for jumping. The canonical collection hint 'horse/pads' and the current type 'HORSE: Saddlecloths' further support this classification.",Saddle Pads & Blankets; Jump Pad,Horse > Saddle Cloth,/horse/pads,/horse/pads/saddlecloth-jumping-tommy-hilfiger-cambridge-desert-sky-full,/horse/pads/saddlecloth-jumping-tommy-hilfiger-cambridge-desert-sky-full,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039047094564,saddlecloth-dressage-tommy-hilfiger-cambridge-desert-sky-full,Saddlecloth Dressage Tommy Hilfiger Cambridge Desert Sky Full,Ascot Saddlery,HORSE: Saddlecloths,Dressage Pads,90,auto,"The product is described as a 'Dressage Saddle Pad' specifically designed for dressage riders, which aligns with the 'Dressage Pads' type. The mention of 'saddlecloth' and 'dressage' in the title and description supports this classification.",Saddle Pads & Blankets; Saddle cloths; Saddlepad,Horse > Saddle Cloth > Dressage Pads,/horse/pads/dressage,/horse/pads/saddlecloth-dressage-tommy-hilfiger-cambridge-desert-sky-full,/horse/pads/dressage/saddlecloth-dressage-tommy-hilfiger-cambridge-desert-sky-full,yes,/horse/pads/saddlecloth-dressage-tommy-hilfiger-cambridge-desert-sky-full,/horse/pads/dressage/saddlecloth-dressage-tommy-hilfiger-cambridge-desert-sky-full,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039047127332,luggage-tommy-hilfiger-boot-bag-buffalo-desert-sky,Luggage Tommy Hilfiger Boot Bag Buffalo Desert Sky,Ascot Saddlery,RIDER: Luggage,Bag,90,auto,"The product is described as a 'boot bag' specifically designed for equestrian use, aligning with the 'Bag' category. The title and description emphasize its function as a bag for carrying boots, and the canonical collection hint 'rider/luggage' supports this classification.",Gear Bag; Luggage,Rider > Accessories - Luggage > Gear Bag,/rider/luggage/bags,/rider/luggage/luggage-tommy-hilfiger-boot-bag-buffalo-desert-sky,/rider/luggage/bags/luggage-tommy-hilfiger-boot-bag-buffalo-desert-sky,yes,/rider/luggage/luggage-tommy-hilfiger-boot-bag-buffalo-desert-sky,/rider/luggage/bags/luggage-tommy-hilfiger-boot-bag-buffalo-desert-sky,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039047323940,bonnett-tommy-hilfiger-oxford-desert-sky,Bonnett Tommy Hilfiger Oxford Desert Sky,Ascot Saddlery,HORSE: Flyveils & Bonnets,Ear Bonnet,90,auto,"The product is described as an 'Oxford Ear Bonnet' and is part of the 'horse/bonnets' collection. The description emphasizes its function as an ear bonnet with specific features like bi-stretch cotton ears and a logo, aligning with the 'Ear Bonnet' type.",fly bonnet; Fly mask; Fly Veil,Horse > Ear Net,/horse/bonnets,/horse/bonnets/bonnett-tommy-hilfiger-oxford-desert-sky,/horse/bonnets/bonnett-tommy-hilfiger-oxford-desert-sky,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039047520548,saddlecloth-jumping-tommy-hilfiger-stanford-optic-white-full,Saddlecloth Jumping Tommy Hilfiger Stanford Optic White Full,Ascot Saddlery,HORSE: Saddlecloths,Saddle Cloth,90,auto,"The product is described as a 'Saddlecloth Jumping' and 'Saddle Pad' in the title and description, indicating it is a type of saddle cloth. The canonical collection hint 'horse/pads' and the current type 'HORSE: Saddlecloths' further support this classification.",saddle pad; Jump Pad,Horse > Saddle Cloth,/horse/pads,/horse/pads/saddlecloth-jumping-tommy-hilfiger-stanford-optic-white-full,/horse/pads/saddlecloth-jumping-tommy-hilfiger-stanford-optic-white-full,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039047586084,saddlecloth-jumping-tommy-hilfiger-stanford-desert-sky-full,Saddlecloth Jumping Tommy Hilfiger Stanford Desert Sky Full,Ascot Saddlery,HORSE: Saddlecloths,saddle pad,90,auto,"The product is described as a 'Jumping Saddle Pad' in the title and description, indicating it is specifically designed for jumping. The canonical collection hint 'horse/pads' and the description further support this classification as a saddle pad.",Saddle Cloth; Jump Pad,Horse > Saddle Cloth,/horse/pads,/horse/pads/saddlecloth-jumping-tommy-hilfiger-stanford-desert-sky-full,/horse/pads/saddlecloth-jumping-tommy-hilfiger-stanford-desert-sky-full,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039047618852,saddlecloth-jumping-tommy-hilfiger-stanford-primary-red-full,Saddlecloth Jumping Tommy Hilfiger Stanford Primary Red Full,Ascot Saddlery,HORSE: Saddlecloths,Jump Pad,90,auto,"The product is described as a 'Jumping Saddle Pad' specifically designed for jumping, which aligns with the 'Jump Pad' type. The title and description emphasize its use for jumping, and the canonical collection hint 'horse/pads' supports this classification.",saddle pad; Saddle Pads & Blankets,Horse > Saddle Cloth > Jump Pad,/horse/pads/jumping,/horse/pads/saddlecloth-jumping-tommy-hilfiger-stanford-primary-red-full,/horse/pads/jumping/saddlecloth-jumping-tommy-hilfiger-stanford-primary-red-full,yes,/horse/pads/saddlecloth-jumping-tommy-hilfiger-stanford-primary-red-full,/horse/pads/jumping/saddlecloth-jumping-tommy-hilfiger-stanford-primary-red-full,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039047684388,saddlecloth-jumping-tommy-hilfiger-stanford-citronella-full,Saddlecloth Jumping Tommy Hilfiger Stanford Citronella Full,Ascot Saddlery,HORSE: Saddlecloths,Jump Pad,90,auto,"The product is a jumping saddle pad, as indicated by the title 'Saddlecloth Jumping Tommy Hilfiger Stanford Citronella Full' and description mentioning 'Jumping Saddle Pad'. The canonical collection hint 'horse/pads' and current type 'HORSE: Saddlecloths' support this classification.",saddle pad; Saddle Pads & Blankets,Horse > Saddle Cloth > Jump Pad,/horse/pads/jumping,/horse/pads/saddlecloth-jumping-tommy-hilfiger-stanford-citronella-full,/horse/pads/jumping/saddlecloth-jumping-tommy-hilfiger-stanford-citronella-full,yes,/horse/pads/saddlecloth-jumping-tommy-hilfiger-stanford-citronella-full,/horse/pads/jumping/saddlecloth-jumping-tommy-hilfiger-stanford-citronella-full,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039047717156,saddlecloth-jumping-tommy-hilfiger-stanford-utility-olive-full,Saddlecloth Jumping Tommy Hilfiger Stanford Utility Olive Full,Ascot Saddlery,HORSE: Saddlecloths,saddle pad,90,auto,"The product is described as a 'Jumping Saddle Pad' in the title and description, indicating it is specifically designed for jumping. The canonical collection hint 'horse/pads' and the current type 'HORSE: Saddlecloths' further support this classification. The term 'Saddle Pad' is the most specific allowed type that fits this product.",HORSE: Saddlecloths; Saddle cloths,Horse > Saddle Cloth,/horse/pads,/horse/pads/saddlecloth-jumping-tommy-hilfiger-stanford-utility-olive-full,/horse/pads/saddlecloth-jumping-tommy-hilfiger-stanford-utility-olive-full,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039047749924,saddlecloth-dressage-tommy-hilfiger-stanford-desert-sky-full,Saddlecloth Dressage Tommy Hilfiger Stanford Desert Sky Full,Ascot Saddlery,HORSE: Saddlecloths,Dressage Pads,90,auto,"The product is described as a 'Dressage Saddle Pad' in the title and description, specifically designed for dressage riders. The canonical collection hint 'horse/pads' and the current type 'HORSE: Saddlecloths' support this classification. The specific mention of 'Dressage' aligns it with 'Dressage Pads'.",Saddle Pads & Blankets; Saddlepad,Horse > Saddle Cloth > Dressage Pads,/horse/pads/dressage,/horse/pads/saddlecloth-dressage-tommy-hilfiger-stanford-desert-sky-full,/horse/pads/dressage/saddlecloth-dressage-tommy-hilfiger-stanford-desert-sky-full,yes,/horse/pads/saddlecloth-dressage-tommy-hilfiger-stanford-desert-sky-full,/horse/pads/dressage/saddlecloth-dressage-tommy-hilfiger-stanford-desert-sky-full,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039047782692,saddlecloth-dressage-tommy-hilfiger-stanford-optic-white-full,Saddlecloth Dressage Tommy Hilfiger Stanford Optic White Full,Ascot Saddlery,HORSE: Saddlecloths,Dressage Pads,90,auto,"The product is described as a 'Dressage Saddle Pad' in the title and description, indicating it is specifically designed for dressage. The canonical collection hint 'horse/pads' and the current type 'HORSE: Saddlecloths' further support this classification. 'Dressage Pads' is the most specific allowed type for this product.",Saddle Pads & Blankets; Saddlepad; Saddlepads,Horse > Saddle Cloth > Dressage Pads,/horse/pads/dressage,/horse/pads/saddlecloth-dressage-tommy-hilfiger-stanford-optic-white-full,/horse/pads/dressage/saddlecloth-dressage-tommy-hilfiger-stanford-optic-white-full,yes,/horse/pads/saddlecloth-dressage-tommy-hilfiger-stanford-optic-white-full,/horse/pads/dressage/saddlecloth-dressage-tommy-hilfiger-stanford-optic-white-full,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039047848228,saddlecloth-dressage-tommy-hilfiger-stanford-citronella-full,Saddlecloth Dressage Tommy Hilfiger Stanford Citronella Full,Ascot Saddlery,HORSE: Saddlecloths,Saddle Cloth,90,auto,"The product is described as a 'Dressage Saddle Pad' in the title and description, which aligns with the 'Saddle Cloth' type. The canonical collection hint 'horse/pads' and the current type 'HORSE: Saddlecloths' further support this classification.",Dressage Pads; Saddle Pads & Blankets,Horse > Saddle Cloth,/horse/pads,/horse/pads/saddlecloth-dressage-tommy-hilfiger-stanford-citronella-full,/horse/pads/saddlecloth-dressage-tommy-hilfiger-stanford-citronella-full,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039047946532,saddlecloth-dressage-tommy-hilfiger-stanford-utility-olive-full,Saddlecloth Dressage Tommy Hilfiger Stanford Utility Olive Full,Ascot Saddlery,HORSE: Saddlecloths,Dressage Pads,90,auto,"The product is described as a 'Dressage Saddle Pad' in the title and description, indicating it is specifically designed for dressage. The canonical collection hint 'horse/pads' and the current type 'HORSE: Saddlecloths' further support this classification.",Saddle Pads & Blankets; Saddlepad; Saddlepads,Horse > Saddle Cloth > Dressage Pads,/horse/pads/dressage,/horse/pads/saddlecloth-dressage-tommy-hilfiger-stanford-utility-olive-full,/horse/pads/dressage/saddlecloth-dressage-tommy-hilfiger-stanford-utility-olive-full,yes,/horse/pads/saddlecloth-dressage-tommy-hilfiger-stanford-utility-olive-full,/horse/pads/dressage/saddlecloth-dressage-tommy-hilfiger-stanford-utility-olive-full,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039047979300,bonnet-tommy-hilfiger-princeton-desert-sky,Bonnet Tommy Hilfiger Princeton Desert Sky,Ascot Saddlery,HORSE: Flyveils & Bonnets,fly bonnet,90,auto,"The product is a fly hood designed for horses, as indicated by the title, description, and canonical collection hint. The term 'bonnet' and the description of features like crochet detailing and stretch ears align with the 'Fly Bonnet' type.",Ear Bonnet; Fly mask,Horse > Ear Net,/horse/bonnets,/horse/bonnets/bonnet-tommy-hilfiger-princeton-desert-sky,/horse/bonnets/bonnet-tommy-hilfiger-princeton-desert-sky,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039048110372,bonnet-tommy-hilfiiger-lexington-optic-white,Bonnet Tommy Hilfiiger Lexington Optic White,Ascot Saddlery,HORSE: Flyveils & Bonnets,fly bonnet,90,auto,"The product is described as a 'fly hood' and 'bonnet' designed for horses, aligning with the 'Fly Bonnet' type. The canonical collection hint 'horse/bonnets' and description details like 'fly hood' and 'crochet design' support this classification.",Fly mask; Ear Bonnet; Ear Net,Horse > Ear Net,/horse/bonnets,/horse/bonnets/bonnet-tommy-hilfiiger-lexington-optic-white,/horse/bonnets/bonnet-tommy-hilfiiger-lexington-optic-white,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039048241444,bonnet-tommy-hilfiiger-lexington-desert-sky,Bonnet Tommy Hilfiiger Lexington Desert Sky,Ascot Saddlery,HORSE: Flyveils & Bonnets,fly bonnet,90,auto,"The product is described as a 'fly hood' and 'bonnet' in the title and description, which aligns with the 'Fly Bonnet' type. The canonical collection hint 'horse/bonnets' further supports this classification.",Ear Bonnet; Fly mask,Horse > Ear Net,/horse/bonnets,/horse/bonnets/bonnet-tommy-hilfiiger-lexington-desert-sky,/horse/bonnets/bonnet-tommy-hilfiiger-lexington-desert-sky,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039048306980,bonnet-tommy-hilfiiger-lexington-primary-red,Bonnet Tommy Hilfiiger Lexington Primary Red,Ascot Saddlery,HORSE: Flyveils & Bonnets,fly bonnet,90,auto,"The product is described as a 'fly hood' and 'bonnet' in the title and description, which aligns with the 'Fly Bonnet' type. The canonical collection hint 'horse/bonnets' further supports this classification.",Ear Bonnet; Fly mask,Horse > Ear Net,/horse/bonnets,/horse/bonnets/bonnet-tommy-hilfiiger-lexington-primary-red,/horse/bonnets/bonnet-tommy-hilfiiger-lexington-primary-red,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039048470820,bonnet-tommy-hilfiiger-lexington-citronella,Bonnet Tommy Hilfiiger Lexington Citronella,Ascot Saddlery,HORSE: Flyveils & Bonnets,fly bonnet,90,auto,"The product is described as a 'fly hood' and 'bonnet' in the title and description, which aligns with the 'Fly Bonnet' type. The canonical collection hint 'horse/bonnets' further supports this classification.",Fly mask; Ear Bonnet; Ear Net,Horse > Ear Net,/horse/bonnets,/horse/bonnets/bonnet-tommy-hilfiiger-lexington-citronella,/horse/bonnets/bonnet-tommy-hilfiiger-lexington-citronella,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039048536356,bonnet-tommy-hilfiiger-lexington-utillity-olive,Bonnet Tommy Hilfiiger Lexington Utillity Olive,Ascot Saddlery,HORSE: Flyveils & Bonnets,fly bonnet,90,auto,"The product is described as a 'fly hood' and 'bonnet' in the title and description, specifically designed for horses. The canonical collection hint 'horse/bonnets' and the description mentioning 'fly hood' align with the 'Fly Bonnet' type.",Ear Bonnet; Ear Net,Horse > Ear Net,/horse/bonnets,/horse/bonnets/bonnet-tommy-hilfiiger-lexington-utillity-olive,/horse/bonnets/bonnet-tommy-hilfiiger-lexington-utillity-olive,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039048601892,headstall-tommy-hilfiger-lincoln-desert-sky,Headstall Tommy Hilfiger Lincoln Desert Sky,Ascot Saddlery,HORSE: Headstalls,HORSE: Headstalls,95,auto,"The product is described as a 'Tommy Hilfiger Lincoln Halter' and is associated with the 'horse/halters' collection, indicating it is a headstall or halter for horses. The current type 'HORSE: Headstalls' is appropriate given the description and canonical collection hint.",halter; Horse Halters,Horse > Halters,/horse/halters,/horse/halters/headstall-tommy-hilfiger-lincoln-desert-sky,/horse/halters/headstall-tommy-hilfiger-lincoln-desert-sky,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039048732964,headstall-tommy-hilfiger-lincoln-primary-red,Headstall Tommy Hilfiger Lincoln Primary Red,Ascot Saddlery,HORSE: Headstalls,HORSE: Headstalls,95,auto,"The product is described as a 'Tommy Hilfiger Lincoln Halter' and is associated with the 'horse/halters' collection, indicating it is a type of headstall. The current type 'HORSE: Headstalls' is appropriate given the description and collection hint.",halter; Horse Halters,Horse > Halters,/horse/halters,/horse/halters/headstall-tommy-hilfiger-lincoln-primary-red,/horse/halters/headstall-tommy-hilfiger-lincoln-primary-red,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039048962340,headstall-tommy-hilfiger-lincoln-utility-olive,Headstall Tommy Hilfiger Lincoln Utility Olive,Ascot Saddlery,HORSE: Headstalls,HORSE: Headstalls,95,auto,"The product is described as a 'Tommy Hilfiger Lincoln Halter' and is associated with the 'horse/halters' collection, indicating it is a headstall. The vendor is Ascot Saddlery, which supports the equestrian context.",halter; Halters,Horse > Halters,/horse/halters,/horse/halters/headstall-tommy-hilfiger-lincoln-utility-olive,/horse/halters/headstall-tommy-hilfiger-lincoln-utility-olive,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039049191716,saddlecloth-jumping-tommy-hilfiger-princeton-desert-sky-full,Saddlecloth Jumping Tommy Hilfiger Princeton Desert Sky Full,Ascot Saddlery,HORSE: Saddlecloths,Saddle Cloth,90,auto,"The product is a jumping saddle pad, which aligns with 'Saddle Cloth'. The title and description emphasize its use as a saddle pad for jumping, and the canonical collection hint 'horse/pads' supports this classification.",Saddle Pads & Blankets; Jump Pad; Saddlepad,Horse > Saddle Cloth,/horse/pads,/horse/pads/saddlecloth-jumping-tommy-hilfiger-princeton-desert-sky-full,/horse/pads/saddlecloth-jumping-tommy-hilfiger-princeton-desert-sky-full,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039049257252,saddlecloth-dressage-tommy-hilfiger-princeton-desert-sky-full,Saddlecloth Dressage Tommy Hilfiger Princeton Desert Sky Full,Ascot Saddlery,HORSE: Saddlecloths,Dressage Pads,90,auto,"The product is described as a 'Dressage Saddle Pad' in the title and description, indicating it is specifically designed for dressage use. The canonical collection hint 'horse/pads' and the current type 'HORSE: Saddlecloths' further support this classification. The brand Tommy Hilfiger is mentioned, but it is not in the allowed brand list.",Saddle Pads & Blankets; Saddlepad,Horse > Saddle Cloth > Dressage Pads,/horse/pads/dressage,/horse/pads/saddlecloth-dressage-tommy-hilfiger-princeton-desert-sky-full,/horse/pads/dressage/saddlecloth-dressage-tommy-hilfiger-princeton-desert-sky-full,yes,/horse/pads/saddlecloth-dressage-tommy-hilfiger-princeton-desert-sky-full,/horse/pads/dressage/saddlecloth-dressage-tommy-hilfiger-princeton-desert-sky-full,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039050273060,breeches-tommy-hilfiger-highland-hybrid-full-grip-optic-white-ladies,Breeches Tommy Hilfiger Highland Hybrid Full Grip Optic White Ladies,Ascot Saddlery,CLOTHING: Jodhpurs & Breeches Ladies,Ladies Breeches,90,auto,"The product is described as 'Tommy Hilfiger Highland Hybrid Full Grip Breeches' specifically for ladies, indicating it is a type of breeches. The canonical collection hint and description confirm it is for women, aligning with 'Ladies Breeches'.",breeches; CLOTHING: Jodhpurs & Breeches Ladies,Clothing > Ladies Clothing > Ladies Breeches,/clothing/womens/breeches,/clothing/womens/breeches/breeches-tommy-hilfiger-highland-hybrid-full-grip-optic-white-ladies,/clothing/womens/breeches/breeches-tommy-hilfiger-highland-hybrid-full-grip-optic-white-ladies,no,,,,ascot-saddlery; on-sale; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039050338596,breeches-tommy-hilfiger-highland-hybrid-full-grip-desert-sky-ladies,Breeches Tommy Hilfiger Highland Hybrid Full Grip Desert Sky Ladies,Ascot Saddlery,CLOTHING: Jodhpurs & Breeches Ladies,Ladies Breeches,90,auto,"The product is described as 'Tommy Hilfiger Highland Hybrid Full Grip Breeches' specifically for ladies, indicating it falls under the 'Ladies Breeches' category. The description emphasizes features typical of breeches, such as full grip and 4-way stretch fabric, which are common in equestrian breeches.",breeches; CLOTHING: Jodhpurs & Breeches Ladies,Clothing > Ladies Clothing > Ladies Breeches,/clothing/womens/breeches,/clothing/womens/breeches/breeches-tommy-hilfiger-highland-hybrid-full-grip-desert-sky-ladies,/clothing/womens/breeches/breeches-tommy-hilfiger-highland-hybrid-full-grip-desert-sky-ladies,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039050502436,breeches-tommy-hilfiger-highland-hybrid-full-grip-beige-ladies,Breeches Tommy Hilfiger Highland Hybrid Full Grip Beige Ladies,Ascot Saddlery,CLOTHING: Jodhpurs & Breeches Ladies,Ladies Breeches,90,auto,"The product is described as 'Tommy Hilfiger Highland Hybrid Full Grip Breeches' specifically for ladies, indicating it is a type of breeches. The canonical collection hint and description confirm it is for women, aligning with 'Ladies Breeches'.",breeches; CLOTHING: Jodhpurs & Breeches Ladies,Clothing > Ladies Clothing > Ladies Breeches,/clothing/womens/breeches,/clothing/womens/breeches/breeches-tommy-hilfiger-highland-hybrid-full-grip-beige-ladies,/clothing/womens/breeches/breeches-tommy-hilfiger-highland-hybrid-full-grip-beige-ladies,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039051321636,tights-tommy-hilfiger-amber-high-waist-full-grip-desert-sky-ladies,Tights Tommy Hilfiger Amber High Waist Full Grip Desert Sky Ladies,Ascot Saddlery,CLOTHING: Jodhpurs & Breeches Ladies,riding tights,90,auto,"The product is described as 'Tommy Hilfiger Amber High Waist Riding Leggings' with features like 'full grip silicone seat' and 'high-performance fabric,' indicating they are designed for equestrian use. The term 'leggings' and 'riding' suggest they are more akin to riding tights than traditional breeches. The canonical collection hint 'clothing/womens/breeches' and the current type 'CLOTHING: Jodhpurs & Breeches Ladies' support this classification.",CLOTHING: Jodhpurs & Breeches Ladies; Active tights; Breeches & Riding Tights,Clothing > Ladies Clothing > Ultimate Tights,/clothing/womens/tights,/clothing/womens/breeches/tights-tommy-hilfiger-amber-high-waist-full-grip-desert-sky-ladies,/clothing/womens/tights/tights-tommy-hilfiger-amber-high-waist-full-grip-desert-sky-ladies,yes,/clothing/womens/breeches/tights-tommy-hilfiger-amber-high-waist-full-grip-desert-sky-ladies,/clothing/womens/tights/tights-tommy-hilfiger-amber-high-waist-full-grip-desert-sky-ladies,,ascot-saddlery; on-sale; globo_basis_collection,gpt-4o,no,
